DateKey,FullDateAlternateKey,DayNumberOfWeek,EnglishDayNameOfWeek,SpanishDayNameOfWeek,FrenchDayNameOfWeek,DayNumberOfMonth,DayNumberOfYear,WeekNumberOfYear,EnglishMonthName,SpanishMonthName,FrenchMonthName,MonthNumberOfYear,CalendarQuarter,CalendarYear,CalendarSemester,FiscalQuarter,FiscalYear,FiscalSemester
20140521,5/21/2014,4,Wednesday,Miércoles,Mercredi,21,141,1/21/1900,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140522,5/22/2014,5,Thursday,Jueves,Jeudi,22,142,1/21/1900,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140523,5/23/2014,6,Friday,Viernes,Vendredi,23,143,1/21/1900,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140524,5/24/2014,7,Saturday,Sábado,Samedi,24,144,1/21/1900,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140525,5/25/2014,1,Sunday,Domingo,Dimanche,25,145,1/22/1900,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140526,5/26/2014,2,Monday,Lunes,Lundi,26,146,1/22/1900,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140527,5/27/2014,3,Tuesday,Martes,Mardi,27,147,1/22/1900,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140528,5/28/2014,4,Wednesday,Miércoles,Mercredi,28,148,1/22/1900,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140529,5/29/2014,5,Thursday,Jueves,Jeudi,29,149,1/22/1900,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140530,5/30/2014,6,Friday,Viernes,Vendredi,30,150,1/22/1900,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140531,5/31/2014,7,Saturday,Sábado,Samedi,31,151,1/22/1900,May,Mayo,Mai,5,2,2014,1,4,2013,2
20140601,6/1/2014,1,Sunday,Domingo,Dimanche,1,152,1/23/1900,June,Junio,Juin,6,2,2014,1,4,2013,2
20140602,6/2/2014,2,Monday,Lunes,Lundi,2,153,1/23/1900,June,Junio,Juin,6,2,2014,1,4,2013,2
20140603,6/3/2014,3,Tuesday,Martes,Mardi,3,154,1/23/1900,June,Junio,Juin,6,2,2014,1,4,2013,2
20140604,6/4/2014,4,Wednesday,Miércoles,Mercredi,4,155,1/23/1900,June,Junio,Juin,6,2,2014,1,4,2013,2
20140605,6/5/2014,5,Thursday,Jueves,Jeudi,5,156,1/23/1900,June,Junio,Juin,6,2,2014,1,4,2013,2
20140606,6/6/2014,6,Friday,Viernes,Vendredi,6,157,1/23/1900,June,Junio,Juin,6,2,2014,1,4,2013,2
20140607,6/7/2014,7,Saturday,Sábado,Samedi,7,158,1/23/1900,June,Junio,Juin,6,2,2014,1,4,2013,2
20140608,6/8/2014,1,Sunday,Domingo,Dimanche,8,159,1/24/1900,June,Junio,Juin,6,2,2014,1,4,2013,2
20140609,6/9/2014,2,Monday,Lunes,Lundi,9,160,1/24/1900,June,Junio,Juin,6,2,2014,1,4,2013,2
20140610,6/10/2014,3,Tuesday,Martes,Mardi,10,161,1/24/1900,June,Junio,Juin,6,2,2014,1,4,2013,2
20140611,6/11/2014,4,Wednesday,Miércoles,Mercredi,11,162,1/24/1900,June,Junio,Juin,6,2,2014,1,4,2013,2
20140612,6/12/2014,5,Thursday,Jueves,Jeudi,12,163,1/24/1900,June,Junio,Juin,6,2,2014,1,4,2013,2
20140613,6/13/2014,6,Friday,Viernes,Vendredi,13,164,1/24/1900,June,Junio,Juin,6,2,2014,1,4,2013,2
20140614,6/14/2014,7,Saturday,Sábado,Samedi,14,165,1/24/1900,June,Junio,Juin,6,2,2014,1,4,2013,2
20140615,6/15/2014,1,Sunday,Domingo,Dimanche,15,166,1/25/1900,June,Junio,Juin,6,2,2014,1,4,2013,2
20140616,6/16/2014,2,Monday,Lunes,Lundi,16,167,1/25/1900,June,Junio,Juin,6,2,2014,1,4,2013,2
20140617,6/17/2014,3,Tuesday,Martes,Mardi,17,168,1/25/1900,June,Junio,Juin,6,2,2014,1,4,2013,2
20140618,6/18/2014,4,Wednesday,Miércoles,Mercredi,18,169,1/25/1900,June,Junio,Juin,6,2,2014,1,4,2013,2
20140619,6/19/2014,5,Thursday,Jueves,Jeudi,19,170,1/25/1900,June,Junio,Juin,6,2,2014,1,4,2013,2
20140620,6/20/2014,6,Friday,Viernes,Vendredi,20,171,1/25/1900,June,Junio,Juin,6,2,2014,1,4,2013,2
20140621,6/21/2014,7,Saturday,Sábado,Samedi,21,172,1/25/1900,June,Junio,Juin,6,2,2014,1,4,2013,2
20140622,6/22/2014,1,Sunday,Domingo,Dimanche,22,173,1/26/1900,June,Junio,Juin,6,2,2014,1,4,2013,2
20140623,6/23/2014,2,Monday,Lunes,Lundi,23,174,1/26/1900,June,Junio,Juin,6,2,2014,1,4,2013,2
20140624,6/24/2014,3,Tuesday,Martes,Mardi,24,175,1/26/1900,June,Junio,Juin,6,2,2014,1,4,2013,2
20140625,6/25/2014,4,Wednesday,Miércoles,Mercredi,25,176,1/26/1900,June,Junio,Juin,6,2,2014,1,4,2013,2
20140626,6/26/2014,5,Thursday,Jueves,Jeudi,26,177,1/26/1900,June,Junio,Juin,6,2,2014,1,4,2013,2
20140627,6/27/2014,6,Friday,Viernes,Vendredi,27,178,1/26/1900,June,Junio,Juin,6,2,2014,1,4,2013,2
20140628,6/28/2014,7,Saturday,Sábado,Samedi,28,179,1/26/1900,June,Junio,Juin,6,2,2014,1,4,2013,2
20140629,6/29/2014,1,Sunday,Domingo,Dimanche,29,180,1/27/1900,June,Junio,Juin,6,2,2014,1,4,2013,2
20140630,6/30/2014,2,Monday,Lunes,Lundi,30,181,1/27/1900,June,Junio,Juin,6,2,2014,1,4,2013,2
20140701,7/1/2014,3,Tuesday,Martes,Mardi,1,182,1/27/1900,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140702,7/2/2014,4,Wednesday,Miércoles,Mercredi,2,183,1/27/1900,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140703,7/3/2014,5,Thursday,Jueves,Jeudi,3,184,1/27/1900,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140704,7/4/2014,6,Friday,Viernes,Vendredi,4,185,1/27/1900,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140705,7/5/2014,7,Saturday,Sábado,Samedi,5,186,1/27/1900,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140706,7/6/2014,1,Sunday,Domingo,Dimanche,6,187,1/28/1900,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140707,7/7/2014,2,Monday,Lunes,Lundi,7,188,1/28/1900,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140708,7/8/2014,3,Tuesday,Martes,Mardi,8,189,1/28/1900,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140709,7/9/2014,4,Wednesday,Miércoles,Mercredi,9,190,1/28/1900,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140710,7/10/2014,5,Thursday,Jueves,Jeudi,10,191,1/28/1900,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140711,7/11/2014,6,Friday,Viernes,Vendredi,11,192,1/28/1900,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140712,7/12/2014,7,Saturday,Sábado,Samedi,12,193,1/28/1900,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140713,7/13/2014,1,Sunday,Domingo,Dimanche,13,194,1/29/1900,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140714,7/14/2014,2,Monday,Lunes,Lundi,14,195,1/29/1900,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140715,7/15/2014,3,Tuesday,Martes,Mardi,15,196,1/29/1900,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140716,7/16/2014,4,Wednesday,Miércoles,Mercredi,16,197,1/29/1900,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140717,7/17/2014,5,Thursday,Jueves,Jeudi,17,198,1/29/1900,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140718,7/18/2014,6,Friday,Viernes,Vendredi,18,199,1/29/1900,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140719,7/19/2014,7,Saturday,Sábado,Samedi,19,200,1/29/1900,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140720,7/20/2014,1,Sunday,Domingo,Dimanche,20,201,1/30/1900,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140721,7/21/2014,2,Monday,Lunes,Lundi,21,202,1/30/1900,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140722,7/22/2014,3,Tuesday,Martes,Mardi,22,203,1/30/1900,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140723,7/23/2014,4,Wednesday,Miércoles,Mercredi,23,204,1/30/1900,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140724,7/24/2014,5,Thursday,Jueves,Jeudi,24,205,1/30/1900,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140725,7/25/2014,6,Friday,Viernes,Vendredi,25,206,1/30/1900,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140726,7/26/2014,7,Saturday,Sábado,Samedi,26,207,1/30/1900,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140727,7/27/2014,1,Sunday,Domingo,Dimanche,27,208,1/31/1900,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140728,7/28/2014,2,Monday,Lunes,Lundi,28,209,1/31/1900,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140729,7/29/2014,3,Tuesday,Martes,Mardi,29,210,1/31/1900,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140730,7/30/2014,4,Wednesday,Miércoles,Mercredi,30,211,1/31/1900,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140731,7/31/2014,5,Thursday,Jueves,Jeudi,31,212,1/31/1900,July,Julio,Juillet,7,3,2014,2,1,2014,1
20140801,8/1/2014,6,Friday,Viernes,Vendredi,1,213,1/31/1900,August,Agosto,Août,8,3,2014,2,1,2014,1
20140802,8/2/2014,7,Saturday,Sábado,Samedi,2,214,1/31/1900,August,Agosto,Août,8,3,2014,2,1,2014,1
20140803,8/3/2014,1,Sunday,Domingo,Dimanche,3,215,2/1/1900,August,Agosto,Août,8,3,2014,2,1,2014,1
20140804,8/4/2014,2,Monday,Lunes,Lundi,4,216,2/1/1900,August,Agosto,Août,8,3,2014,2,1,2014,1
20140805,8/5/2014,3,Tuesday,Martes,Mardi,5,217,2/1/1900,August,Agosto,Août,8,3,2014,2,1,2014,1
20140806,8/6/2014,4,Wednesday,Miércoles,Mercredi,6,218,2/1/1900,August,Agosto,Août,8,3,2014,2,1,2014,1
20140807,8/7/2014,5,Thursday,Jueves,Jeudi,7,219,2/1/1900,August,Agosto,Août,8,3,2014,2,1,2014,1
20140808,8/8/2014,6,Friday,Viernes,Vendredi,8,220,2/1/1900,August,Agosto,Août,8,3,2014,2,1,2014,1
20140809,8/9/2014,7,Saturday,Sábado,Samedi,9,221,2/1/1900,August,Agosto,Août,8,3,2014,2,1,2014,1
20140810,8/10/2014,1,Sunday,Domingo,Dimanche,10,222,2/2/1900,August,Agosto,Août,8,3,2014,2,1,2014,1
20140811,8/11/2014,2,Monday,Lunes,Lundi,11,223,2/2/1900,August,Agosto,Août,8,3,2014,2,1,2014,1
20140812,8/12/2014,3,Tuesday,Martes,Mardi,12,224,2/2/1900,August,Agosto,Août,8,3,2014,2,1,2014,1
20140813,8/13/2014,4,Wednesday,Miércoles,Mercredi,13,225,2/2/1900,August,Agosto,Août,8,3,2014,2,1,2014,1
20140814,8/14/2014,5,Thursday,Jueves,Jeudi,14,226,2/2/1900,August,Agosto,Août,8,3,2014,2,1,2014,1
20140815,8/15/2014,6,Friday,Viernes,Vendredi,15,227,2/2/1900,August,Agosto,Août,8,3,2014,2,1,2014,1
20140816,8/16/2014,7,Saturday,Sábado,Samedi,16,228,2/2/1900,August,Agosto,Août,8,3,2014,2,1,2014,1
20140817,8/17/2014,1,Sunday,Domingo,Dimanche,17,229,2/3/1900,August,Agosto,Août,8,3,2014,2,1,2014,1
20140818,8/18/2014,2,Monday,Lunes,Lundi,18,230,2/3/1900,August,Agosto,Août,8,3,2014,2,1,2014,1
20140819,8/19/2014,3,Tuesday,Martes,Mardi,19,231,2/3/1900,August,Agosto,Août,8,3,2014,2,1,2014,1
20140820,8/20/2014,4,Wednesday,Miércoles,Mercredi,20,232,2/3/1900,August,Agosto,Août,8,3,2014,2,1,2014,1
20140821,8/21/2014,5,Thursday,Jueves,Jeudi,21,233,2/3/1900,August,Agosto,Août,8,3,2014,2,1,2014,1
20140822,8/22/2014,6,Friday,Viernes,Vendredi,22,234,2/3/1900,August,Agosto,Août,8,3,2014,2,1,2014,1
20140823,8/23/2014,7,Saturday,Sábado,Samedi,23,235,2/3/1900,August,Agosto,Août,8,3,2014,2,1,2014,1
20140824,8/24/2014,1,Sunday,Domingo,Dimanche,24,236,2/4/1900,August,Agosto,Août,8,3,2014,2,1,2014,1
20140825,8/25/2014,2,Monday,Lunes,Lundi,25,237,2/4/1900,August,Agosto,Août,8,3,2014,2,1,2014,1
20140826,8/26/2014,3,Tuesday,Martes,Mardi,26,238,2/4/1900,August,Agosto,Août,8,3,2014,2,1,2014,1
20140827,8/27/2014,4,Wednesday,Miércoles,Mercredi,27,239,2/4/1900,August,Agosto,Août,8,3,2014,2,1,2014,1
20140828,8/28/2014,5,Thursday,Jueves,Jeudi,28,240,2/4/1900,August,Agosto,Août,8,3,2014,2,1,2014,1
20140829,8/29/2014,6,Friday,Viernes,Vendredi,29,241,2/4/1900,August,Agosto,Août,8,3,2014,2,1,2014,1
20140830,8/30/2014,7,Saturday,Sábado,Samedi,30,242,2/4/1900,August,Agosto,Août,8,3,2014,2,1,2014,1
20140831,8/31/2014,1,Sunday,Domingo,Dimanche,31,243,2/5/1900,August,Agosto,Août,8,3,2014,2,1,2014,1
20140901,9/1/2014,2,Monday,Lunes,Lundi,1,244,2/5/1900,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140902,9/2/2014,3,Tuesday,Martes,Mardi,2,245,2/5/1900,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140903,9/3/2014,4,Wednesday,Miércoles,Mercredi,3,246,2/5/1900,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140904,9/4/2014,5,Thursday,Jueves,Jeudi,4,247,2/5/1900,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140905,9/5/2014,6,Friday,Viernes,Vendredi,5,248,2/5/1900,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140906,9/6/2014,7,Saturday,Sábado,Samedi,6,249,2/5/1900,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140907,9/7/2014,1,Sunday,Domingo,Dimanche,7,250,2/6/1900,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140908,9/8/2014,2,Monday,Lunes,Lundi,8,251,2/6/1900,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140909,9/9/2014,3,Tuesday,Martes,Mardi,9,252,2/6/1900,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140910,9/10/2014,4,Wednesday,Miércoles,Mercredi,10,253,2/6/1900,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140911,9/11/2014,5,Thursday,Jueves,Jeudi,11,254,2/6/1900,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140912,9/12/2014,6,Friday,Viernes,Vendredi,12,255,2/6/1900,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140913,9/13/2014,7,Saturday,Sábado,Samedi,13,256,2/6/1900,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140914,9/14/2014,1,Sunday,Domingo,Dimanche,14,257,2/7/1900,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140915,9/15/2014,2,Monday,Lunes,Lundi,15,258,2/7/1900,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140916,9/16/2014,3,Tuesday,Martes,Mardi,16,259,2/7/1900,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140917,9/17/2014,4,Wednesday,Miércoles,Mercredi,17,260,2/7/1900,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140918,9/18/2014,5,Thursday,Jueves,Jeudi,18,261,2/7/1900,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140919,9/19/2014,6,Friday,Viernes,Vendredi,19,262,2/7/1900,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140920,9/20/2014,7,Saturday,Sábado,Samedi,20,263,2/7/1900,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140921,9/21/2014,1,Sunday,Domingo,Dimanche,21,264,2/8/1900,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140922,9/22/2014,2,Monday,Lunes,Lundi,22,265,2/8/1900,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140923,9/23/2014,3,Tuesday,Martes,Mardi,23,266,2/8/1900,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140924,9/24/2014,4,Wednesday,Miércoles,Mercredi,24,267,2/8/1900,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140925,9/25/2014,5,Thursday,Jueves,Jeudi,25,268,2/8/1900,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140926,9/26/2014,6,Friday,Viernes,Vendredi,26,269,2/8/1900,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140927,9/27/2014,7,Saturday,Sábado,Samedi,27,270,2/8/1900,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140928,9/28/2014,1,Sunday,Domingo,Dimanche,28,271,2/9/1900,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140929,9/29/2014,2,Monday,Lunes,Lundi,29,272,2/9/1900,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20140930,9/30/2014,3,Tuesday,Martes,Mardi,30,273,2/9/1900,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
20141001,10/1/2014,4,Wednesday,Miércoles,Mercredi,1,274,2/9/1900,October,Octubre,Octobre,10,4,2014,2,2,2014,1
20141002,10/2/2014,5,Thursday,Jueves,Jeudi,2,275,2/9/1900,October,Octubre,Octobre,10,4,2014,2,2,2014,1
20141003,10/3/2014,6,Friday,Viernes,Vendredi,3,276,2/9/1900,October,Octubre,Octobre,10,4,2014,2,2,2014,1
20141004,10/4/2014,7,Saturday,Sábado,Samedi,4,277,2/9/1900,October,Octubre,Octobre,10,4,2014,2,2,2014,1
20141005,10/5/2014,1,Sunday,Domingo,Dimanche,5,278,2/10/1900,October,Octubre,Octobre,10,4,2014,2,2,2014,1
20141006,10/6/2014,2,Monday,Lunes,Lundi,6,279,2/10/1900,October,Octubre,Octobre,10,4,2014,2,2,2014,1
20141007,10/7/2014,3,Tuesday,Martes,Mardi,7,280,2/10/1900,October,Octubre,Octobre,10,4,2014,2,2,2014,1
20141008,10/8/2014,4,Wednesday,Miércoles,Mercredi,8,281,2/10/1900,October,Octubre,Octobre,10,4,2014,2,2,2014,1
20141009,10/9/2014,5,Thursday,Jueves,Jeudi,9,282,2/10/1900,October,Octubre,Octobre,10,4,2014,2,2,2014,1
20141010,10/10/2014,6,Friday,Viernes,Vendredi,10,283,2/10/1900,October,Octubre,Octobre,10,4,2014,2,2,2014,1
20141011,10/11/2014,7,Saturday,Sábado,Samedi,11,284,2/10/1900,October,Octubre,Octobre,10,4,2014,2,2,2014,1
20141012,10/12/2014,1,Sunday,Domingo,Dimanche,12,285,2/11/1900,October,Octubre,Octobre,10,4,2014,2,2,2014,1
20141013,10/13/2014,2,Monday,Lunes,Lundi,13,286,2/11/1900,October,Octubre,Octobre,10,4,2014,2,2,2014,1
20141014,10/14/2014,3,Tuesday,Martes,Mardi,14,287,2/11/1900,October,Octubre,Octobre,10,4,2014,2,2,2014,1
20141015,10/15/2014,4,Wednesday,Miércoles,Mercredi,15,288,2/11/1900,October,Octubre,Octobre,10,4,2014,2,2,2014,1
20141016,10/16/2014,5,Thursday,Jueves,Jeudi,16,289,2/11/1900,October,Octubre,Octobre,10,4,2014,2,2,2014,1
20141017,10/17/2014,6,Friday,Viernes,Vendredi,17,290,2/11/1900,October,Octubre,Octobre,10,4,2014,2,2,2014,1
20141018,10/18/2014,7,Saturday,Sábado,Samedi,18,291,2/11/1900,October,Octubre,Octobre,10,4,2014,2,2,2014,1
20141019,10/19/2014,1,Sunday,Domingo,Dimanche,19,292,2/12/1900,October,Octubre,Octobre,10,4,2014,2,2,2014,1
20141020,10/20/2014,2,Monday,Lunes,Lundi,20,293,2/12/1900,October,Octubre,Octobre,10,4,2014,2,2,2014,1
20141021,10/21/2014,3,Tuesday,Martes,Mardi,21,294,2/12/1900,October,Octubre,Octobre,10,4,2014,2,2,2014,1
20141022,10/22/2014,4,Wednesday,Miércoles,Mercredi,22,295,2/12/1900,October,Octubre,Octobre,10,4,2014,2,2,2014,1
20141023,10/23/2014,5,Thursday,Jueves,Jeudi,23,296,2/12/1900,October,Octubre,Octobre,10,4,2014,2,2,2014,1
20141024,10/24/2014,6,Friday,Viernes,Vendredi,24,297,2/12/1900,October,Octubre,Octobre,10,4,2014,2,2,2014,1
20141025,10/25/2014,7,Saturday,Sábado,Samedi,25,298,2/12/1900,October,Octubre,Octobre,10,4,2014,2,2,2014,1
20141026,10/26/2014,1,Sunday,Domingo,Dimanche,26,299,2/13/1900,October,Octubre,Octobre,10,4,2014,2,2,2014,1
20141027,10/27/2014,2,Monday,Lunes,Lundi,27,300,2/13/1900,October,Octubre,Octobre,10,4,2014,2,2,2014,1
20141028,10/28/2014,3,Tuesday,Martes,Mardi,28,301,2/13/1900,October,Octubre,Octobre,10,4,2014,2,2,2014,1
20141029,10/29/2014,4,Wednesday,Miércoles,Mercredi,29,302,2/13/1900,October,Octubre,Octobre,10,4,2014,2,2,2014,1
20141030,10/30/2014,5,Thursday,Jueves,Jeudi,30,303,2/13/1900,October,Octubre,Octobre,10,4,2014,2,2,2014,1
20141031,10/31/2014,6,Friday,Viernes,Vendredi,31,304,2/13/1900,October,Octubre,Octobre,10,4,2014,2,2,2014,1
20141101,11/1/2014,7,Saturday,Sábado,Samedi,1,305,2/13/1900,November,Noviembre,Novembre,11,4,2014,2,2,2014,1
20141102,11/2/2014,1,Sunday,Domingo,Dimanche,2,306,2/14/1900,November,Noviembre,Novembre,11,4,2014,2,2,2014,1
20141103,11/3/2014,2,Monday,Lunes,Lundi,3,307,2/14/1900,November,Noviembre,Novembre,11,4,2014,2,2,2014,1
20141104,11/4/2014,3,Tuesday,Martes,Mardi,4,308,2/14/1900,November,Noviembre,Novembre,11,4,2014,2,2,2014,1
20141105,11/5/2014,4,Wednesday,Miércoles,Mercredi,5,309,2/14/1900,November,Noviembre,Novembre,11,4,2014,2,2,2014,1
20141106,11/6/2014,5,Thursday,Jueves,Jeudi,6,310,2/14/1900,November,Noviembre,Novembre,11,4,2014,2,2,2014,1
20141107,11/7/2014,6,Friday,Viernes,Vendredi,7,311,2/14/1900,November,Noviembre,Novembre,11,4,2014,2,2,2014,1
20141108,11/8/2014,7,Saturday,Sábado,Samedi,8,312,2/14/1900,November,Noviembre,Novembre,11,4,2014,2,2,2014,1
20141109,11/9/2014,1,Sunday,Domingo,Dimanche,9,313,2/15/1900,November,Noviembre,Novembre,11,4,2014,2,2,2014,1
20141110,11/10/2014,2,Monday,Lunes,Lundi,10,314,2/15/1900,November,Noviembre,Novembre,11,4,2014,2,2,2014,1
20141111,11/11/2014,3,Tuesday,Martes,Mardi,11,315,2/15/1900,November,Noviembre,Novembre,11,4,2014,2,2,2014,1
20141112,11/12/2014,4,Wednesday,Miércoles,Mercredi,12,316,2/15/1900,November,Noviembre,Novembre,11,4,2014,2,2,2014,1
20141113,11/13/2014,5,Thursday,Jueves,Jeudi,13,317,2/15/1900,November,Noviembre,Novembre,11,4,2014,2,2,2014,1
20141114,11/14/2014,6,Friday,Viernes,Vendredi,14,318,2/15/1900,November,Noviembre,Novembre,11,4,2014,2,2,2014,1
20141115,11/15/2014,7,Saturday,Sábado,Samedi,15,319,2/15/1900,November,Noviembre,Novembre,11,4,2014,2,2,2014,1
20141116,11/16/2014,1,Sunday,Domingo,Dimanche,16,320,2/16/1900,November,Noviembre,Novembre,11,4,2014,2,2,2014,1
20141117,11/17/2014,2,Monday,Lunes,Lundi,17,321,2/16/1900,November,Noviembre,Novembre,11,4,2014,2,2,2014,1
20141118,11/18/2014,3,Tuesday,Martes,Mardi,18,322,2/16/1900,November,Noviembre,Novembre,11,4,2014,2,2,2014,1
20141119,11/19/2014,4,Wednesday,Miércoles,Mercredi,19,323,2/16/1900,November,Noviembre,Novembre,11,4,2014,2,2,2014,1
20141120,11/20/2014,5,Thursday,Jueves,Jeudi,20,324,2/16/1900,November,Noviembre,Novembre,11,4,2014,2,2,2014,1
20141121,11/21/2014,6,Friday,Viernes,Vendredi,21,325,2/16/1900,November,Noviembre,Novembre,11,4,2014,2,2,2014,1
20141122,11/22/2014,7,Saturday,Sábado,Samedi,22,326,2/16/1900,November,Noviembre,Novembre,11,4,2014,2,2,2014,1
20141123,11/23/2014,1,Sunday,Domingo,Dimanche,23,327,2/17/1900,November,Noviembre,Novembre,11,4,2014,2,2,2014,1
20141124,11/24/2014,2,Monday,Lunes,Lundi,24,328,2/17/1900,November,Noviembre,Novembre,11,4,2014,2,2,2014,1
20141125,11/25/2014,3,Tuesday,Martes,Mardi,25,329,2/17/1900,November,Noviembre,Novembre,11,4,2014,2,2,2014,1
20141126,11/26/2014,4,Wednesday,Miércoles,Mercredi,26,330,2/17/1900,November,Noviembre,Novembre,11,4,2014,2,2,2014,1
20141127,11/27/2014,5,Thursday,Jueves,Jeudi,27,331,2/17/1900,November,Noviembre,Novembre,11,4,2014,2,2,2014,1
20141128,11/28/2014,6,Friday,Viernes,Vendredi,28,332,2/17/1900,November,Noviembre,Novembre,11,4,2014,2,2,2014,1
20141129,11/29/2014,7,Saturday,Sábado,Samedi,29,333,2/17/1900,November,Noviembre,Novembre,11,4,2014,2,2,2014,1
20141130,11/30/2014,1,Sunday,Domingo,Dimanche,30,334,2/18/1900,November,Noviembre,Novembre,11,4,2014,2,2,2014,1
20141201,12/1/2014,2,Monday,Lunes,Lundi,1,335,2/18/1900,December,Diciembre,Décembre,12,4,2014,2,2,2014,1
20141202,12/2/2014,3,Tuesday,Martes,Mardi,2,336,2/18/1900,December,Diciembre,Décembre,12,4,2014,2,2,2014,1
20141203,12/3/2014,4,Wednesday,Miércoles,Mercredi,3,337,2/18/1900,December,Diciembre,Décembre,12,4,2014,2,2,2014,1
20141204,12/4/2014,5,Thursday,Jueves,Jeudi,4,338,2/18/1900,December,Diciembre,Décembre,12,4,2014,2,2,2014,1
20141205,12/5/2014,6,Friday,Viernes,Vendredi,5,339,2/18/1900,December,Diciembre,Décembre,12,4,2014,2,2,2014,1
20141206,12/6/2014,7,Saturday,Sábado,Samedi,6,340,2/18/1900,December,Diciembre,Décembre,12,4,2014,2,2,2014,1
20141207,12/7/2014,1,Sunday,Domingo,Dimanche,7,341,2/19/1900,December,Diciembre,Décembre,12,4,2014,2,2,2014,1
20141208,12/8/2014,2,Monday,Lunes,Lundi,8,342,2/19/1900,December,Diciembre,Décembre,12,4,2014,2,2,2014,1
20141209,12/9/2014,3,Tuesday,Martes,Mardi,9,343,2/19/1900,December,Diciembre,Décembre,12,4,2014,2,2,2014,1
20141210,12/10/2014,4,Wednesday,Miércoles,Mercredi,10,344,2/19/1900,December,Diciembre,Décembre,12,4,2014,2,2,2014,1
20141211,12/11/2014,5,Thursday,Jueves,Jeudi,11,345,2/19/1900,December,Diciembre,Décembre,12,4,2014,2,2,2014,1
